age,gender,country,daily_screen_hours,primary_device,top_platform,creativity_score,collaboration_score
18,Non-binary,Mexico,3.5,Laptop,WhatsApp,8,9
17,Non-binary,USA,1.4,Desktop,Snapchat,6,10
16,Non-binary,Brazil,10.1,Desktop,YouTube,3,10
14,Female,Indonesia,7.0,Tablet,ChatGPT,7,7
15,Female,Japan,6.8,Smartphone,YouTube,10,9
17,Male,Australia,4.1,Laptop,Netflix,8,7
18,Male,Japan,6.0,Desktop,TikTok,9,3
19,Non-binary,Japan,1.4,Laptop,Khan Academy,6,8
18,Non-binary,Indonesia,5.4,Desktop,ChatGPT,9,8
17,Female,Canada,3.1,Desktop,Discord,10,8
16,Non-binary,Mexico,7.8,Tablet,Discord,7,3
16,Non-binary,Brazil,6.6,Smartphone,Roblox,4,10
16,Female,USA,7.9,Laptop,Khan Academy,3,3
16,Non-binary,Mexico,3.2,Laptop,Netflix,5,5
14,Male,Mexico,5.3,Laptop,Netflix,8,5
17,Female,India,5.8,Laptop,Discord,4,5
19,Non-binary,Australia,5.0,Laptop,Khan Academy,8,4
15,Non-binary,Canada,6.7,Laptop,Snapchat,3,6
14,Male,Brazil,5.2,Tablet,Netflix,8,3
17,Male,Germany,8.0,Tablet,Khan Academy,8,10
13,Male,India,6.5,Tablet,TikTok,6,9
15,Female,Germany,5.8,Desktop,Snapchat,10,9
13,Male,USA,3.9,Desktop,TikTok,5,10
18,Non-binary,India,5.0,TV,Khan Academy,3,10
18,Female,USA,6.6,Laptop,WhatsApp,6,3
15,Female,Japan,4.8,Tablet,Netflix,8,6
18,Male,Japan,4.2,Tablet,ChatGPT,8,3
14,Female,Brazil,6.9,Tablet,Netflix,3,10
16,Female,Mexico,2.9,Laptop,Discord,5,10
16,Male,Indonesia,3.5,Desktop,YouTube,7,9
13,Male,Mexico,7.1,Laptop,Netflix,9,5
16,Non-binary,India,8.8,Laptop,Instagram,5,3
17,Female,Germany,8.6,TV,TikTok,10,3
16,Non-binary,Canada,4.5,Smartphone,TikTok,8,4
14,Male,India,6.6,Tablet,Snapchat,3,10
16,Non-binary,Canada,9.6,Laptop,TikTok,9,5
18,Male,Mexico,3.5,Laptop,ChatGPT,4,5
17,Female,Indonesia,2.8,Laptop,TikTok,3,8
14,Male,Canada,6.7,TV,YouTube,3,5
14,Non-binary,Brazil,6.2,TV,Roblox,7,5
16,Male,Germany,4.9,TV,WhatsApp,10,5
17,Male,India,8.2,TV,Discord,5,5
18,Non-binary,Mexico,7.3,Smartphone,TikTok,5,9
17,Non-binary,India,2.3,Tablet,Snapchat,9,9
15,Non-binary,Indonesia,3.9,Tablet,Roblox,9,3
19,Non-binary,Australia,8.7,Smartphone,Netflix,7,10
14,Non-binary,Japan,12.8,Laptop,Khan Academy,10,6
16,Non-binary,Canada,1.3,Tablet,Roblox,10,7
13,Female,India,6.8,Tablet,Netflix,8,10
16,Female,India,2.3,TV,TikTok,5,10
14,Non-binary,Japan,7.0,Desktop,Instagram,5,9
18,Non-binary,USA,7.7,TV,Snapchat,4,10
13,Male,Germany,6.4,Desktop,Netflix,3,8
16,Non-binary,Australia,7.9,Desktop,WhatsApp,3,6
13,Non-binary,Australia,0.5,Desktop,Khan Academy,4,5
16,Non-binary,Mexico,11.4,Laptop,TikTok,5,7
14,Non-binary,Germany,5.7,Tablet,TikTok,9,3
13,Non-binary,Indonesia,7.6,Smartphone,ChatGPT,7,3
17,Female,India,6.5,Smartphone,WhatsApp,9,10
19,Male,Germany,5.0,Laptop,YouTube,10,10
18,Male,India,3.7,Tablet,Discord,6,9
17,Non-binary,Germany,5.8,TV,ChatGPT,9,10
18,Male,Japan,2.7,Tablet,TikTok,4,3
19,Non-binary,India,7.2,Smartphone,Roblox,3,4
16,Non-binary,Germany,6.9,Tablet,YouTube,5,8
18,Female,Indonesia,5.7,TV,Instagram,6,5
13,Male,India,6.8,TV,Khan Academy,10,7
18,Female,Germany,5.4,Laptop,ChatGPT,9,8
17,Non-binary,Canada,5.5,Laptop,Khan Academy,5,9
18,Non-binary,Indonesia,3.8,Tablet,Instagram,3,7
13,Female,Japan,8.4,Laptop,Roblox,7,3
19,Non-binary,Germany,8.0,Smartphone,Discord,6,10
19,Non-binary,Brazil,8.1,TV,ChatGPT,10,9
17,Male,Australia,2.6,Smartphone,WhatsApp,8,8
16,Male,Canada,4.5,Tablet,WhatsApp,7,9
17,Non-binary,USA,8.6,Tablet,Snapchat,3,3
14,Female,Mexico,4.0,Smartphone,Khan Academy,10,7
15,Female,India,6.5,Desktop,ChatGPT,9,6
14,Female,Germany,5.7,TV,ChatGPT,4,4
13,Male,India,3.6,Desktop,Khan Academy,4,7
16,Non-binary,Australia,7.9,Tablet,ChatGPT,6,5
13,Male,Germany,3.7,Desktop,Netflix,4,6
13,Non-binary,Canada,5.3,Tablet,WhatsApp,3,3
14,Male,Australia,4.1,Tablet,Instagram,8,10
18,Male,India,4.5,Desktop,Instagram,10,4
18,Non-binary,UK,7.2,Smartphone,Snapchat,10,7
17,Non-binary,Mexico,5.1,Smartphone,Snapchat,5,6
16,Male,Canada,7.3,Desktop,Snapchat,10,5
13,Female,Australia,6.7,Tablet,WhatsApp,3,7
15,Male,Indonesia,6.2,Laptop,Netflix,10,9
17,Non-binary,Mexico,4.1,Desktop,WhatsApp,10,10
15,Female,Japan,3.5,Tablet,WhatsApp,7,10
19,Female,USA,5.5,Desktop,Instagram,6,9
13,Non-binary,Germany,5.7,Desktop,Netflix,5,10
15,Non-binary,USA,8.4,Tablet,Netflix,6,3
13,Male,Japan,5.3,Desktop,Snapchat,7,10
17,Male,Australia,4.9,TV,TikTok,4,8
16,Non-binary,Australia,2.3,Laptop,Instagram,6,3
19,Female,India,4.4,Tablet,WhatsApp,3,8
14,Male,Australia,3.8,Smartphone,Instagram,5,10
18,Female,Brazil,5.5,TV,Instagram,10,4
17,Female,UK,7.0,Tablet,Snapchat,10,8
16,Male,USA,5.8,Smartphone,Discord,3,10
17,Male,Mexico,4.5,TV,WhatsApp,3,9
16,Male,Germany,4.9,Desktop,WhatsApp,8,9
16,Male,Germany,3.7,TV,Khan Academy,7,4
17,Male,UK,3.6,Desktop,Instagram,8,5
13,Male,Mexico,3.5,Desktop,Netflix,9,3
15,Non-binary,Japan,1.7,Desktop,WhatsApp,7,5
17,Non-binary,UK,8.7,Desktop,Snapchat,10,3
15,Male,India,5.7,Laptop,ChatGPT,10,4
19,Non-binary,UK,8.8,Laptop,Instagram,3,6
19,Female,Australia,0.5,Laptop,Roblox,10,9
14,Female,Mexico,4.6,Tablet,Instagram,10,5
17,Female,Australia,9.0,Laptop,YouTube,10,10
17,Male,Japan,5.1,TV,TikTok,3,9
14,Non-binary,Mexico,5.7,Tablet,Khan Academy,10,6
15,Female,UK,7.0,Laptop,Instagram,10,10
18,Non-binary,India,7.4,Tablet,WhatsApp,8,10
14,Male,UK,6.2,TV,Discord,5,5
17,Female,Canada,5.9,Laptop,Snapchat,3,5
15,Female,Germany,5.3,Tablet,Netflix,6,10
16,Non-binary,India,5.2,TV,WhatsApp,4,8
19,Non-binary,Australia,6.5,Tablet,Netflix,10,6
17,Female,Germany,5.3,Tablet,WhatsApp,7,9
16,Non-binary,Brazil,5.7,Laptop,Instagram,5,4
18,Male,Japan,3.6,Desktop,Roblox,10,3
13,Non-binary,Australia,5.0,Laptop,Discord,7,8
17,Non-binary,Japan,7.7,Smartphone,Roblox,9,3
18,Non-binary,Indonesia,4.9,Tablet,Discord,3,4
14,Non-binary,India,6.3,Desktop,WhatsApp,3,4
14,Non-binary,Mexico,10.9,TV,TikTok,9,5
17,Male,Brazil,3.8,Smartphone,Khan Academy,4,3
17,Non-binary,India,7.7,Smartphone,Khan Academy,6,6
16,Female,Brazil,4.4,Laptop,Roblox,10,5
17,Female,USA,7.7,Tablet,Netflix,8,9
18,Non-binary,Germany,0.7,Tablet,Khan Academy,10,8
17,Female,Indonesia,6.6,Desktop,Khan Academy,8,3
15,Female,Brazil,4.7,Desktop,TikTok,10,4
15,Non-binary,Germany,3.5,Tablet,TikTok,6,8
14,Non-binary,Germany,8.4,Tablet,Instagram,3,10
18,Non-binary,Mexico,8.7,Laptop,TikTok,9,8
13,Male,Indonesia,4.5,Tablet,Khan Academy,10,7
18,Female,Germany,4.5,Laptop,YouTube,6,3
19,Non-binary,UK,3.4,Desktop,Snapchat,10,6
13,Non-binary,Mexico,5.9,Laptop,Snapchat,3,6
19,Non-binary,Germany,4.8,Smartphone,Instagram,7,7
13,Non-binary,UK,4.0,Desktop,Discord,9,6
15,Non-binary,India,4.6,Smartphone,WhatsApp,3,8
18,Non-binary,UK,5.1,Tablet,Roblox,8,3
18,Male,Japan,7.7,Tablet,TikTok,5,6
14,Female,Japan,4.4,TV,YouTube,4,4
19,Male,Brazil,6.6,Laptop,Snapchat,8,10
13,Male,Brazil,2.1,Desktop,ChatGPT,9,5
16,Female,Mexico,4.3,Laptop,Snapchat,5,4
19,Male,UK,6.2,Smartphone,Instagram,4,6
17,Male,Brazil,7.3,Tablet,WhatsApp,3,5
17,Non-binary,Indonesia,5.9,Smartphone,WhatsApp,4,9
18,Female,Japan,6.0,Smartphone,ChatGPT,4,3
17,Male,USA,4.3,Laptop,Discord,8,9
17,Non-binary,Brazil,10.1,Laptop,Netflix,9,10
13,Female,USA,8.6,TV,TikTok,3,6
18,Non-binary,Indonesia,6.4,Desktop,Roblox,7,3
15,Male,USA,6.1,Laptop,Discord,5,3
19,Male,Japan,7.1,Tablet,Netflix,3,10
13,Female,Mexico,5.0,TV,Netflix,8,3
19,Non-binary,Canada,2.0,Laptop,Khan Academy,10,5
14,Male,Australia,6.6,Laptop,TikTok,9,3
19,Male,Canada,8.0,Smartphone,TikTok,3,8
19,Non-binary,Canada,4.8,Smartphone,Discord,9,6
13,Female,Australia,5.8,Tablet,ChatGPT,7,9
17,Female,Australia,5.2,Desktop,Discord,5,6
14,Non-binary,Canada,7.9,Tablet,WhatsApp,3,3
17,Female,USA,6.4,Tablet,YouTube,9,6
14,Male,Brazil,4.2,TV,Khan Academy,10,7
15,Non-binary,Mexico,9.6,Desktop,WhatsApp,6,5
14,Female,Germany,5.3,Desktop,Roblox,5,5
17,Female,Mexico,5.4,Laptop,Khan Academy,8,7
15,Female,USA,6.4,Desktop,Netflix,3,6
15,Non-binary,UK,9.2,Laptop,Netflix,10,6
17,Non-binary,Canada,7.0,Laptop,Instagram,6,3
13,Female,Brazil,9.8,TV,Snapchat,10,8
17,Female,Australia,2.0,Desktop,Netflix,10,7
13,Female,Brazil,7.4,TV,TikTok,5,3
16,Male,USA,3.5,Laptop,ChatGPT,10,10
16,Male,USA,6.0,Tablet,Khan Academy,7,3
17,Male,USA,5.5,Smartphone,Khan Academy,10,5
17,Male,Japan,3.8,Laptop,Netflix,4,4
16,Non-binary,Australia,6.9,Smartphone,Discord,9,4
13,Non-binary,Indonesia,6.8,Laptop,Netflix,3,8
15,Female,Japan,4.0,Tablet,Instagram,9,6
16,Non-binary,Japan,6.9,Laptop,Roblox,10,4
15,Male,Brazil,4.5,Tablet,Khan Academy,7,8
19,Non-binary,Germany,9.3,TV,Netflix,3,3
14,Male,USA,10.1,Laptop,Instagram,10,5
14,Non-binary,Australia,8.5,Desktop,Roblox,7,5
18,Male,Canada,5.3,TV,WhatsApp,6,8
18,Male,Indonesia,1.5,Tablet,Roblox,3,6
15,Male,Indonesia,3.5,Tablet,YouTube,4,4
14,Female,Japan,4.5,Smartphone,Discord,7,7
17,Female,Brazil,9.4,TV,YouTube,3,9
14,Female,Indonesia,1.5,Tablet,ChatGPT,8,4
15,Male,Indonesia,7.1,Desktop,Netflix,9,8
15,Male,USA,5.0,TV,Khan Academy,9,5
16,Female,UK,0.5,Smartphone,Netflix,4,10
14,Female,Japan,5.5,TV,ChatGPT,7,8
17,Male,Brazil,5.1,TV,Discord,6,5
16,Female,Mexico,6.5,Desktop,Roblox,4,3
13,Male,Canada,8.3,Smartphone,Instagram,7,8
16,Female,USA,5.7,Laptop,YouTube,7,7
17,Female,USA,4.1,Laptop,Discord,8,8
19,Male,Mexico,1.4,Laptop,Discord,10,5
18,Non-binary,Canada,4.5,TV,ChatGPT,4,6
13,Male,Australia,1.3,Tablet,Netflix,7,10
18,Female,USA,6.4,Desktop,Instagram,4,10
13,Non-binary,Mexico,3.7,Desktop,Snapchat,4,3
16,Non-binary,Indonesia,10.3,Smartphone,TikTok,7,9
15,Female,Australia,10.0,Smartphone,TikTok,6,3
19,Non-binary,Canada,4.3,Tablet,Roblox,6,8
18,Male,Brazil,6.9,TV,Roblox,7,10
16,Male,India,2.7,Smartphone,Instagram,8,6
14,Female,USA,6.1,Laptop,TikTok,3,5
19,Male,Australia,0.5,Smartphone,ChatGPT,9,9
16,Non-binary,India,6.1,Laptop,WhatsApp,9,8
18,Male,Mexico,9.6,Tablet,Roblox,4,9
15,Female,Mexico,5.3,Laptop,TikTok,3,3
14,Non-binary,Canada,9.2,Desktop,YouTube,10,3
19,Male,Canada,5.7,Desktop,YouTube,9,9
19,Non-binary,Brazil,6.8,Smartphone,ChatGPT,6,7
17,Female,Indonesia,7.7,Laptop,Netflix,10,7
17,Female,Australia,6.8,TV,Khan Academy,3,10
19,Female,Japan,4.9,Tablet,Netflix,8,10
14,Female,Canada,2.9,Smartphone,ChatGPT,5,4
16,Non-binary,Japan,7.5,TV,Roblox,8,3
19,Male,Brazil,4.2,Laptop,YouTube,5,9
14,Female,Indonesia,9.0,Laptop,YouTube,6,5
19,Non-binary,Australia,3.0,Tablet,Instagram,8,10
14,Male,India,1.4,Desktop,YouTube,10,7
19,Male,Australia,5.6,Desktop,Khan Academy,5,5
15,Female,Australia,6.4,TV,Khan Academy,4,5
15,Non-binary,Mexico,6.6,Desktop,ChatGPT,3,3
18,Female,Brazil,9.0,TV,Netflix,6,6
14,Female,Australia,6.3,Laptop,Instagram,8,9
14,Non-binary,Brazil,12.4,TV,Instagram,6,10
18,Male,UK,4.0,Smartphone,YouTube,6,6
18,Female,India,8.0,Smartphone,WhatsApp,7,5
18,Male,Japan,6.0,TV,YouTube,7,6
14,Male,Brazil,5.3,Smartphone,WhatsApp,6,7
15,Female,USA,7.7,Desktop,YouTube,7,10
14,Female,USA,7.8,Desktop,WhatsApp,8,4
16,Female,Indonesia,4.0,TV,Snapchat,8,8
15,Female,UK,3.2,Smartphone,Khan Academy,10,6
16,Non-binary,UK,5.0,Laptop,Instagram,10,6
18,Non-binary,Australia,5.7,Desktop,WhatsApp,8,6
15,Non-binary,UK,2.7,Desktop,YouTube,6,10
17,Non-binary,Canada,5.0,Desktop,Discord,6,4
18,Female,India,5.6,Desktop,Khan Academy,9,8
19,Female,USA,6.5,Smartphone,Instagram,8,3
16,Female,Australia,8.1,Desktop,Netflix,3,9
18,Female,Brazil,3.0,Tablet,Roblox,9,10
13,Female,Indonesia,3.1,Laptop,Instagram,8,4
18,Male,Brazil,4.2,Desktop,Khan Academy,5,7
14,Female,Australia,6.0,Tablet,ChatGPT,9,6
18,Female,Japan,6.4,Laptop,ChatGPT,9,6
17,Non-binary,Japan,1.8,Tablet,YouTube,6,8
15,Non-binary,Japan,2.3,TV,Khan Academy,9,8
14,Male,Canada,7.9,Smartphone,YouTube,5,4
13,Non-binary,UK,6.4,TV,Discord,9,9
14,Non-binary,UK,4.2,TV,Discord,5,5
18,Male,Japan,7.3,Desktop,Roblox,7,6
17,Male,Australia,5.4,Smartphone,ChatGPT,4,3
17,Male,Japan,5.3,Desktop,WhatsApp,9,9
18,Non-binary,India,5.5,Laptop,Netflix,7,7
19,Female,Mexico,4.0,Desktop,Discord,10,8
17,Female,Japan,11.2,Smartphone,ChatGPT,3,6
16,Male,Australia,9.2,Tablet,Khan Academy,4,3
15,Female,Canada,6.9,TV,Netflix,7,7
16,Male,Brazil,2.3,Desktop,Roblox,3,8
14,Non-binary,Indonesia,7.4,TV,Khan Academy,4,6
16,Non-binary,Japan,5.9,TV,Roblox,4,6
16,Female,Brazil,6.3,Desktop,Netflix,8,6
17,Male,Australia,3.6,Laptop,Khan Academy,3,5
14,Male,Mexico,7.5,TV,Snapchat,9,5
15,Male,Japan,3.1,Laptop,Khan Academy,7,9
17,Female,UK,6.9,Smartphone,Khan Academy,9,3
19,Male,Mexico,5.5,TV,TikTok,3,3
14,Female,Japan,3.9,TV,YouTube,7,3
14,Female,Australia,6.4,Tablet,Roblox,7,10
16,Non-binary,Indonesia,8.1,Smartphone,Netflix,4,5
14,Male,Germany,8.0,Smartphone,Discord,9,8
15,Non-binary,Australia,4.6,Smartphone,ChatGPT,3,3
19,Female,USA,2.1,Tablet,WhatsApp,6,6
14,Female,UK,6.8,TV,YouTube,4,6
17,Female,Germany,3.6,Smartphone,YouTube,5,8
19,Female,Brazil,5.6,Smartphone,TikTok,5,7
19,Female,Canada,5.2,Smartphone,WhatsApp,4,8
17,Male,Australia,5.5,Smartphone,ChatGPT,7,4
14,Female,Germany,2.3,Smartphone,Khan Academy,8,4
17,Male,Indonesia,6.4,TV,WhatsApp,10,4
17,Female,Canada,10.5,Smartphone,Roblox,3,3
18,Female,Indonesia,8.3,Laptop,Instagram,8,3
16,Non-binary,USA,4.5,Desktop,Netflix,4,5
17,Male,Brazil,5.8,Laptop,Snapchat,8,5
14,Male,Indonesia,4.7,Tablet,YouTube,3,6
16,Non-binary,USA,7.8,Tablet,WhatsApp,8,9
14,Non-binary,Canada,4.5,Tablet,WhatsApp,3,9
16,Male,USA,3.8,Laptop,Netflix,5,3
18,Male,India,1.1,TV,ChatGPT,8,4
16,Female,Canada,4.9,Smartphone,WhatsApp,9,3
19,Non-binary,USA,4.3,Desktop,TikTok,4,5
19,Non-binary,Brazil,7.6,Desktop,Discord,6,3
14,Female,Germany,3.3,Desktop,WhatsApp,10,5
13,Female,UK,6.2,Tablet,ChatGPT,9,4
19,Male,Indonesia,9.3,TV,TikTok,9,3
15,Female,India,5.0,Laptop,YouTube,6,9
13,Non-binary,USA,6.3,TV,Snapchat,4,3
15,Female,Australia,7.9,Smartphone,ChatGPT,10,4
15,Male,Mexico,1.7,Laptop,Snapchat,9,8
15,Female,Indonesia,5.9,TV,YouTube,8,3
16,Male,Canada,5.1,Tablet,Khan Academy,9,9
17,Non-binary,Brazil,4.2,Tablet,ChatGPT,3,10
15,Male,Indonesia,2.6,Tablet,TikTok,7,5
18,Non-binary,India,5.0,TV,Netflix,5,8
19,Male,Mexico,7.5,Tablet,Roblox,9,9
17,Male,Indonesia,6.0,Smartphone,Netflix,7,10
14,Non-binary,Australia,4.1,Smartphone,Roblox,7,9
17,Female,Indonesia,6.5,TV,Instagram,10,9
13,Male,Australia,4.8,TV,Instagram,9,9
13,Male,Japan,4.6,TV,WhatsApp,9,10
18,Male,USA,4.8,TV,Khan Academy,9,5
19,Female,Canada,6.3,Laptop,TikTok,8,10
14,Male,USA,3.8,Laptop,Khan Academy,5,7
14,Male,Germany,7.9,TV,YouTube,3,8
18,Non-binary,Indonesia,8.9,Tablet,ChatGPT,9,4
16,Male,USA,2.7,Tablet,Instagram,3,8
18,Male,Germany,8.8,Laptop,TikTok,6,4
17,Female,Germany,5.9,Desktop,ChatGPT,6,7
18,Male,Brazil,5.3,Laptop,Instagram,4,3
17,Male,UK,8.0,Tablet,Discord,4,7
18,Non-binary,USA,4.1,Tablet,YouTube,10,6
15,Non-binary,Brazil,4.2,TV,ChatGPT,5,7
13,Male,USA,2.7,Smartphone,Netflix,5,6
13,Male,Canada,3.5,Desktop,TikTok,4,3
13,Non-binary,Indonesia,3.5,TV,Instagram,7,5
16,Female,Canada,2.5,TV,Discord,8,8
17,Female,Canada,5.1,Tablet,Khan Academy,5,9
14,Non-binary,Japan,0.5,Laptop,Discord,10,5
15,Female,Japan,5.4,Laptop,Instagram,8,6
15,Male,USA,10.2,Desktop,Instagram,3,8
13,Male,Japan,2.0,Tablet,Khan Academy,6,5
17,Female,UK,7.2,TV,Roblox,9,9
16,Non-binary,India,5.6,Desktop,Instagram,10,7
15,Non-binary,Mexico,2.2,Laptop,YouTube,10,8
14,Male,Brazil,6.7,TV,WhatsApp,8,6
13,Female,UK,4.7,Smartphone,Roblox,7,4
15,Female,Brazil,6.1,Smartphone,TikTok,3,9
13,Female,Japan,3.7,Desktop,Netflix,7,8
18,Female,Japan,7.8,Tablet,Discord,6,4
17,Non-binary,Canada,6.4,Tablet,Discord,6,6
15,Non-binary,Canada,6.1,Laptop,ChatGPT,9,10
13,Male,India,5.5,Tablet,Discord,7,7
17,Non-binary,Canada,1.9,Tablet,WhatsApp,8,9
18,Male,Mexico,4.5,TV,WhatsApp,9,3
18,Male,USA,5.4,Tablet,ChatGPT,5,10
17,Female,Brazil,0.5,Laptop,WhatsApp,5,10
15,Non-binary,India,7.1,Laptop,Discord,4,5
14,Male,Brazil,6.8,Desktop,YouTube,10,3
15,Female,Brazil,4.1,Smartphone,Snapchat,6,9
17,Female,Japan,2.1,TV,Snapchat,3,10
13,Male,Australia,6.4,TV,Netflix,8,9
13,Male,Canada,3.0,Laptop,WhatsApp,5,4
19,Male,Mexico,7.9,Laptop,TikTok,6,9
19,Non-binary,UK,1.6,TV,Instagram,9,7
18,Male,Indonesia,6.0,Laptop,Discord,3,7
18,Female,Indonesia,7.8,Laptop,YouTube,9,9
18,Female,India,5.5,Tablet,WhatsApp,8,6
13,Male,Brazil,5.4,Laptop,Khan Academy,7,4
13,Non-binary,Japan,10.4,TV,Khan Academy,4,5
15,Male,USA,7.6,Laptop,Roblox,4,10
19,Non-binary,India,5.9,Tablet,WhatsApp,6,9
15,Non-binary,Mexico,8.3,Tablet,ChatGPT,8,8
18,Non-binary,Germany,7.4,Desktop,Snapchat,5,4
17,Male,Canada,4.2,Smartphone,Discord,9,6
18,Female,Germany,4.8,Desktop,Roblox,5,10
16,Female,Australia,3.0,Tablet,ChatGPT,6,8
19,Non-binary,Australia,5.2,Smartphone,Discord,7,4
16,Female,Indonesia,7.3,Desktop,YouTube,7,5
16,Female,UK,6.4,Laptop,Discord,3,10
19,Female,USA,5.2,Smartphone,TikTok,4,6
17,Male,Germany,5.9,Tablet,WhatsApp,3,7
15,Male,Brazil,4.1,Desktop,Instagram,4,7
17,Non-binary,India,6.4,Smartphone,YouTube,9,4
19,Female,Japan,7.1,Smartphone,Snapchat,4,8
16,Male,Mexico,2.4,Smartphone,Netflix,10,9
16,Non-binary,Brazil,4.4,Smartphone,ChatGPT,9,4
13,Male,Brazil,6.4,TV,Instagram,9,7
14,Non-binary,UK,8.0,TV,ChatGPT,10,5
15,Female,Indonesia,6.4,TV,TikTok,8,8
18,Female,Indonesia,6.8,TV,Roblox,3,4
13,Non-binary,Germany,9.0,Tablet,ChatGPT,4,10
18,Female,Brazil,4.5,TV,YouTube,9,8
16,Non-binary,Mexico,4.5,Desktop,WhatsApp,9,4
13,Non-binary,Germany,4.3,Tablet,WhatsApp,9,10
19,Non-binary,Japan,3.3,Laptop,Discord,9,7
15,Female,India,6.2,TV,Netflix,10,9
19,Female,Indonesia,6.8,TV,Snapchat,8,10
18,Non-binary,Australia,4.2,Desktop,Snapchat,10,4
15,Female,Brazil,6.6,Tablet,Roblox,7,8
18,Male,UK,5.4,Laptop,Roblox,10,5
17,Non-binary,India,9.3,Desktop,Snapchat,9,8
14,Non-binary,Indonesia,5.3,Laptop,Roblox,8,7
17,Male,Canada,10.0,Desktop,YouTube,8,6
17,Male,Brazil,5.2,TV,ChatGPT,6,5
18,Non-binary,USA,3.4,Laptop,Netflix,9,7
18,Non-binary,India,4.9,Smartphone,Roblox,6,10
14,Male,Japan,3.8,Smartphone,Khan Academy,3,9
14,Male,Japan,6.5,Smartphone,Instagram,9,8
17,Male,Mexico,3.9,TV,ChatGPT,9,6
14,Female,Australia,2.4,Tablet,Netflix,9,3
14,Male,UK,6.1,TV,Discord,10,7
13,Female,Indonesia,5.9,Desktop,Snapchat,4,3
13,Male,UK,6.1,TV,Netflix,3,10
19,Non-binary,USA,4.3,Smartphone,Netflix,7,7
17,Female,Canada,2.8,Desktop,Roblox,6,6
14,Male,Australia,6.9,Tablet,Roblox,8,7
18,Female,Mexico,6.4,Desktop,Discord,8,3
19,Female,UK,4.3,TV,YouTube,9,10
15,Female,Canada,6.3,Smartphone,Roblox,4,4
14,Non-binary,UK,5.7,Smartphone,Discord,4,5
14,Female,Canada,9.0,Tablet,Khan Academy,7,4
18,Non-binary,Brazil,6.9,TV,WhatsApp,10,3
15,Non-binary,Mexico,4.6,Smartphone,Roblox,4,3
18,Female,Germany,5.9,TV,Snapchat,3,10
13,Female,Mexico,5.9,Laptop,WhatsApp,7,10
17,Non-binary,Japan,4.0,Smartphone,Discord,7,8
16,Male,Australia,5.4,Tablet,Snapchat,3,7
15,Non-binary,UK,2.9,Desktop,YouTube,6,4
19,Female,Mexico,5.8,Desktop,Discord,9,7
14,Non-binary,USA,2.2,Tablet,ChatGPT,7,7
15,Male,Mexico,7.1,Desktop,ChatGPT,8,6
13,Male,UK,6.1,Tablet,Netflix,3,8
14,Female,Indonesia,5.4,Desktop,YouTube,4,8
14,Male,India,7.9,Desktop,ChatGPT,9,9
14,Male,India,3.7,Desktop,Instagram,6,8
19,Female,Germany,5.5,Laptop,YouTube,10,4
19,Female,Japan,5.7,Smartphone,Instagram,10,6
14,Male,USA,9.1,Desktop,Khan Academy,6,4
17,Female,India,10.2,Smartphone,Snapchat,5,6
13,Non-binary,Mexico,5.9,TV,WhatsApp,5,3
15,Non-binary,USA,6.0,Smartphone,ChatGPT,6,3
15,Female,Mexico,4.9,Desktop,Khan Academy,10,10
17,Female,Brazil,7.8,Desktop,WhatsApp,5,7
19,Non-binary,Germany,4.2,Desktop,TikTok,8,4
17,Male,Canada,4.0,Laptop,Discord,5,9
15,Male,Indonesia,2.1,Desktop,Khan Academy,5,8
15,Non-binary,Canada,9.9,TV,WhatsApp,4,8
15,Non-binary,India,5.7,Smartphone,ChatGPT,9,8
19,Female,Japan,10.7,Desktop,Roblox,9,4
18,Female,India,7.2,Desktop,WhatsApp,7,4
18,Female,India,2.2,Desktop,ChatGPT,5,7
15,Female,Japan,10.3,Smartphone,Roblox,9,8
15,Female,Indonesia,6.8,Laptop,Khan Academy,8,4
19,Male,Mexico,5.5,Laptop,Roblox,10,8
15,Female,Canada,4.3,TV,Roblox,7,8
17,Male,Germany,4.8,Laptop,Discord,10,5
19,Female,Indonesia,8.9,Laptop,Roblox,10,3
13,Female,India,4.4,Tablet,ChatGPT,7,7
17,Non-binary,Australia,1.2,TV,Snapchat,4,9
16,Male,Brazil,4.6,TV,Roblox,4,5
15,Female,Indonesia,3.7,Laptop,Khan Academy,3,5
19,Female,Australia,2.6,Smartphone,Netflix,7,4
19,Male,UK,6.5,TV,Instagram,10,9
15,Male,USA,9.3,Smartphone,Discord,7,4
16,Non-binary,India,4.1,Smartphone,Khan Academy,7,8
15,Non-binary,Brazil,6.0,Desktop,Khan Academy,8,9
19,Male,USA,3.5,TV,WhatsApp,6,6
15,Non-binary,Canada,4.1,TV,Netflix,3,8
19,Male,Japan,1.4,Desktop,TikTok,3,9
19,Non-binary,India,5.3,Smartphone,Khan Academy,8,10
17,Female,UK,6.4,Smartphone,ChatGPT,10,6
14,Female,Mexico,5.0,Desktop,Discord,4,9
13,Non-binary,Indonesia,6.0,Desktop,WhatsApp,8,3
13,Male,Germany,2.9,Laptop,ChatGPT,4,4
13,Female,Brazil,8.2,Laptop,YouTube,5,9
15,Male,India,4.4,Laptop,Discord,9,6
16,Non-binary,India,4.6,Laptop,YouTube,6,10
17,Male,USA,2.7,Desktop,Snapchat,7,10
17,Male,Australia,4.4,TV,Netflix,9,6
18,Female,UK,5.3,Tablet,WhatsApp,4,5
15,Male,Australia,2.8,TV,Snapchat,10,7
